f_location,latitude,longitude,location
"ул.3-я Линия, 25,Ленинский район, г.Бишкек, Kyrgyzstan",42.8513989,74.58288449999999,"25 Ulitsa 3-Ya Liniya, Bishkek, Kyrgyzstan"
"ул. Логвиненко, 30/1,Первомайский район, г.Бишкек, Kyrgyzstan",42.8759203,74.5992795,"1, 30 Yakov Logvinenko St, Bishkek, Kyrgyzstan"
"5мкр.,16/1,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8606322,74.6475026,"1а Oktyabr'skaya, Bishkek, Kyrgyzstan"
"ул.Жукеева-Пудовкина,75,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8393086,74.614369,"75 Jukeev-Pudovkin St, Bishkek, Kyrgyzstan"
"ул.Кривоносова,206б,Ленинский район, г.Бишкек, Kyrgyzstan",42.8499184,74.54381839999999,"206 Krivonosova St, Bishkek, Kyrgyzstan"
"ул.Наманганская, 28,Свердловский район, г.Бишкек, Kyrgyzstan",42.9368358,74.5944564,"Наманганская улица, Bishkek, Kyrgyzstan"
"ул.Рыскулова,8,Первомайский район, г.Бишкек, Kyrgyzstan",42.8787114,74.58995329999999,"8 Ryskulov St, Bishkek, Kyrgyzstan"
"ж/м Калыс-Ордо ул. Калыс-Ордо,Первомайский район, г.Бишкек, Kyrgyzstan",42.8441894,74.642971,"Кок-Жар, 53 Ulitsa Kulmurzayeva, Bishkek 720082, Kyrgyzstan"
"ул. Токтогула, 250,Ленинский район, г.Бишкек, Kyrgyzstan",42.8733355,74.5721921,"250 Toktogul Street, Bishkek, Kyrgyzstan"
"Асанбай 8/2,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8221707,74.6184036,"8/2, Aaly Tokombaev St, Bishkek, Kyrgyzstan"
"ул Чынгыз Айтматова 66,Первомайский район, г.Бишкек, Kyrgyzstan",42.963623,74.57811989999999,"XH7H+C6X, Bishkek, Kyrgyzstan"
"ул. Логвиненко 8,Первомайский район, г.Бишкек, Kyrgyzstan",42.86531249999999,74.5978125,"8 Yakov Logvinenko St, Bishkek, Kyrgyzstan"
"​пр. Ч.Айтматова, 3,Ленинский район, г.Бишкек, Kyrgyzstan",42.8746212,74.5697617,"Bishkek, Kyrgyzstan"
"ул. Ахунбаева 92,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8423453,74.6072585,"92 Akhunbayev St, Bishkek, Kyrgyzstan"
"​ул. Токомбаева, 17/2,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8277512,74.610063,"2, 17 Aaly Tokombaev St, Bishkek, Kyrgyzstan"
"​ул. Юнусалиева, 40а,Октябрьский район, г.Бишкек, Kyrgyzstan",42.85264189999999,74.62374880000002,"40 Yunusaliev Ave, Bishkek, Kyrgyzstan"
"​ул. Байтик Баатыра, 98,Первомайский район, г.Бишкек, Kyrgyzstan",42.8572718,74.609978,"98 Baitik Baatyr St, Bishkek, Kyrgyzstan"
"​ул. Киевская, 148,Первомайский район, г.Бишкек, Kyrgyzstan",42.8747348,74.5903464,"148 Kiev St, Bishkek, Kyrgyzstan"
"ул. Курманжан Датка 150,Свердловский район, г.Бишкек, Kyrgyzstan",42.8777421,74.6374563,"150 Kurmanjan Datka St, Bishkek, Kyrgyzstan"
"МЦ ""Кроха"",Свердловский район, г.Бишкек, Kyrgyzstan",42.872818,74.616596,"16/2, 84 Sultan Ibraimov St, Bishkek, Kyrgyzstan"
"ул. Максима Горького 1г,Октябрьский район, г.Бишкек, Kyrgyzstan",42.856794,74.617565,"1Г Gorky St, Bishkek 720005, Kyrgyzstan"
"ул. Ахунбаева 107,Первомайский район, г.Бишкек, Kyrgyzstan",42.8432153,74.60776580000001,"107 Akhunbayev St, Bishkek, Kyrgyzstan"
"ул. Исанова 60,Первомайский район, г.Бишкек, Kyrgyzstan",42.8739116,74.5911844,"60 Isanov St, Bishkek, Kyrgyzstan"
"ул. Киевская 260/5,Ленинский район, г.Бишкек, Kyrgyzstan",42.8758411,74.571852,"5, 260 Kiev St, Bishkek, Kyrgyzstan"
"ул. Бейшеналиева 20,Ленинский район, г.Бишкек, Kyrgyzstan",42.8575394,74.6936959,"20 улица Бейшеналиева, Bishkek, Kyrgyzstan"
"пр. Чуй 147,Свердловский район, г.Бишкек, Kyrgyzstan",42.8757692,74.61872389999999,"147 Chuy Ave, Bishkek 720011, Kyrgyzstan"
"ул.Тыныбекова 90,Ленинский район, г.Бишкек, Kyrgyzstan",42.8599282,74.5669826,"90 Ulitsa Tynybekova, Bishkek, Kyrgyzstan"
"ул.Ахунбаева 204/1,Ленинский район, г.Бишкек, Kyrgyzstan",42.8438216,74.56347099999999,"1, 204 Akhunbayev St, Bishkek, Kyrgyzstan"
"Чуйский проспект, 92,Свердловский район, г.Бишкек, Kyrgyzstan",42.9119666,74.6329895,"92 Чуйский переулок, Bishkek, Kyrgyzstan"
"Юлиуса Фучика, 34,Первомайский район, г.Бишкек, Kyrgyzstan",42.87942109999999,74.56212359999999,"34 Fuchik St, Bishkek, Kyrgyzstan"
"Ул. Исанова 60,Первомайский район, г.Бишкек, Kyrgyzstan",42.8739116,74.5911844,"60 Isanov St, Bishkek, Kyrgyzstan"
"ул. Московская 225,Ленинский район, г.Бишкек, Kyrgyzstan",42.8712613,74.5726449,"Роддом №2, 225 Moskovskaya Street, Bishkek 720007, Kyrgyzstan"
"проспект Чуй, 160,Первомайский район, г.Бишкек, Kyrgyzstan",42.8761568,74.5898516,"UN House, 160 Chuy Ave, Bishkek 720040, Kyrgyzstan"
"​Анарбека Бакаева, 106,Ленинский район, г.Бишкек, Kyrgyzstan",42.839363,74.5765487,"106 улица Бакаева, Bishkek, Kyrgyzstan"
"Загорская 34 а,Свердловский район, г.Бишкек, Kyrgyzstan",42.8797907,74.68251730000001,"34 Ulitsa Zagorskaya, Bishkek, Kyrgyzstan"
"ул. Токтогула 125,Первомайский район, г.Бишкек, Kyrgyzstan",42.8727426,74.59856839999999,"125 Toktogul Street, Bishkek, Kyrgyzstan"
"Бишкек город, ул. Тоголок Молдо, 14,Первомайский район, г.Бишкек, Kyrgyzstan",42.872282,74.595438,"14 Togolok Moldo St, Bishkek 720000, Kyrgyzstan"
"Токомбаева, 17/2,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8277512,74.610063,"2, 17 Aaly Tokombaev St, Bishkek, Kyrgyzstan"
"​улица Максима Горького, 1/2​Анкара, 1/2,Октябрьский район, г.Бишкек, Kyrgyzstan",42.8570014,74.62740889999999,"1, 1 Gorky St, Bishkek, Kyrgyzstan"
"Фучика 15/1,Первомайский район, г.Бишкек, Kyrgyzstan",42.8747742,74.56321799999999,"1, 15 Fuchik St, Bishkek, Kyrgyzstan"
"Молодая гвардия 2/1,Ленинский район, г.Бишкек, Kyrgyzstan",42.8444364,74.5580454,"Lenin District, Bishkek, Kyrgyzstan"
"​проспект Чынгыза Айтматова, 56,Первомайский район, г.Бишкек, Kyrgyzstan",42.8897072,74.5756196,"Birinchi May District, Bishkek, Kyrgyzstan"
"Рыскулова, 6,Первомайский район, г.Бишкек, Kyrgyzstan",42.8787114,74.58995329999999,"6 Ryskulov St, Bishkek, Kyrgyzstan"
"проспект Чуй, 40,Октябрьский район, г.Бишкек, Kyrgyzstan",42.87504269999999,74.6276225,"40 Chuy Ave, Bishkek, Kyrgyzstan"
"А. Навои 36,г.Ош, г.Ош, Kyrgyzstan",40.5371912,72.7985831,"36 улица Алишера Навои, Osh, Kyrgyzstan"
"nan,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"nan,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"nan,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"nan,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"Райымбекова 22А,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"С. Айни б/н,г.Ош, г.Ош, Kyrgyzstan",40.5339923,72.7935499,"274 Kurmanjan-Datka St, Osh, Kyrgyzstan"
"ул. Курманжан Датка,г.Ош, г.Ош, Kyrgyzstan",40.509406,72.8097878,"Ulitsa Kurmanzhan Datka, Osh, Kyrgyzstan"
"ул. Ленина,г.Ош, г.Ош, Kyrgyzstan",40.5514923,72.7807012,"Улица Ленина, Osh, Kyrgyzstan"
"ул. Латыпжанова 1,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Мамырова 95,г.Ош, г.Ош, Kyrgyzstan",40.50914789999999,72.78828659999999,"95 Nookatskaya, Osh, Kyrgyzstan"
"ул. Чкалова 23,г.Ош, г.Ош, Kyrgyzstan",40.5211994,72.7754587,"23 Chkalov St, Osh, Kyrgyzstan"
"ул. Кукумбий27,г.Ош, г.Ош, Kyrgyzstan",40.5074304,72.8102104,"GR46+X3G, Lva Tolstova St, Osh, Kyrgyzstan"
"ул. Каримова 2,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"с. Толойкон,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Салиева 19,г.Ош, г.Ош, Kyrgyzstan",40.5588595,72.8006256,"19 Saliyeva, Osh, Kyrgyzstan"
"Авиогородок,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Райымбекова 22А,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Шакирова 275/1,г.Ош, г.Ош, Kyrgyzstan",40.5317537,72.8075112,"1 г, 275 A Shakirova St, Osh, Kyrgyzstan"
"ул. А.Навои 36,г.Ош, г.Ош, Kyrgyzstan",40.5371912,72.7985831,"36 улица Алишера Навои, Osh, Kyrgyzstan"
"ул. Наваи 11/3,г.Ош, г.Ош, Kyrgyzstan",40.537085,72.7986267,"3 г, 11 улица Алишера Навои, Osh, Kyrgyzstan"
"с. Айни б/н,г.Ош, г.Ош, Kyrgyzstan",40.5339923,72.7935499,"274 Kurmanjan-Datka St, Osh, Kyrgyzstan"
"ул. Абая 41,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"мкр. Амир Тимур,г.Ош, г.Ош, Kyrgyzstan",40.5036805,72.8456399,"Amir-Temur, Osh, Kyrgyzstan"
"пр. Масалиева,г.Ош, г.Ош, Kyrgyzstan",40.5310787,72.8054011,"Masalieva St, Osh, Kyrgyzstan"
"мкр. Кулатова,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"Заднепровская 16,г.Ош, г.Ош, Kyrgyzstan",40.5153076,72.8033818,"16 Zadneprovskaya St, Osh, Kyrgyzstan"
"nan,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Касымбеков 2,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Алымжаннова 10/1,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Карасуйская,г.Ош, г.Ош, Kyrgyzstan",40.5452084,72.7946961,"улица Карасуйская, Osh, Kyrgyzstan"
"ул. Давидова 31,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. А.Шакирова 22,г.Ош, г.Ош, Kyrgyzstan",40.5084901,72.8216648,"22 A Shakirova St, Osh, Kyrgyzstan"
"nan,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"ул. Р.Абдыкадырова 9,г.Ош, г.Ош, Kyrgyzstan",40.5265222,72.80184,"Abdykadyrov, Osh, Kyrgyzstan"
"ул. Курманжан Датка,г.Ош, г.Ош, Kyrgyzstan",40.509406,72.8097878,"Ulitsa Kurmanzhan Datka, Osh, Kyrgyzstan"
"Р.Абдыкадырова 9,г.Ош, г.Ош, Kyrgyzstan",40.5265222,72.80184,"Abdykadyrov, Osh, Kyrgyzstan"
"Латыпжанова 1,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"Мамырова 95,г.Ош, г.Ош, Kyrgyzstan",40.50914789999999,72.78828659999999,"95 Nookatskaya, Osh, Kyrgyzstan"
"Чкалова 23,г.Ош, г.Ош, Kyrgyzstan",40.5211994,72.7754587,"23 Chkalov St, Osh, Kyrgyzstan"
"Кокум-Бий 27,г.Ош, г.Ош, Kyrgyzstan",40.5186429,72.7484463,"GP9X+F94, Osh, Kyrgyzstan"
"Касымбекова 2,г.Ош, г.Ош, Kyrgyzstan",40.5670454,72.802145,"2 улица Касымбекова, Osh, Kyrgyzstan"
"Курманжан Датка 142,г.Ош, г.Ош, Kyrgyzstan",40.5204682,72.80058360000001,"142 Kurmanjan-Datka St, Osh, Kyrgyzstan"
"ул. Аскара Шакирова 20,г.Ош, г.Ош, Kyrgyzstan",40.5139985,72.81609759999999,"Osh, Kyrgyzstan"
"Советская, 81а,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.6493742,77.0849879,"81 Sovetskaya St, Cholpon-Ata, Kyrgyzstan"
"ул Мамытова 80,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.6551434,77.1815302,"80 улица Мамытова, Bosteri, Kyrgyzstan"
"ул Сокубай 21,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.808939,76.91820969999999,"Issyk-Kul, Kyrgyzstan"
"ул Орозбаева 3,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.7008294,77.4133935,"улица Орозбаева, Kyrgyzstan"
"ул Советская 107,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.64733469999999,77.0796254,"107 Sovetskaya St, Cholpon-Ata, Kyrgyzstan"
"ул.Ленина №111,Тонский район, Иссык-Кульская область, Kyrgyzstan",42.1156382,76.994698,"улица Ленина, Bokonbayevo, Kyrgyzstan"
"Молдогазы, 18/1,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"ул.Байсеркеева 64,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",42.4218685,78.2171407,"улица Байсеркеева, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"Юсупа Абдрахманова, 100,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.808939,76.91820969999999,"Issyk-Kul, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"Жээнбаева, 5/2,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.808939,76.91820969999999,"Issyk-Kul, Kyrgyzstan"
"Бает ул Каралаева 14,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.6503176,77.0852258,"M32P+43H, Cholpon Ata, Kyrgyzstan"
"Ленина, 49,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.7155476,77.4797928,"улица Ленина, Kyrgyzstan"
"Иманалиева, 71,Иссык-Кульский район, Иссык-Кульская область, Kyrgyzstan",42.7089565,77.4445365,"улица Иманалиева, Kyrgyzstan"
"​Акматова, 18,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"ул. Арыкбаева,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"ул.Алматай №18,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"ул.Абатай №37,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Тонский район, Иссык-Кульская область, Kyrgyzstan",41.9682169,77.010385,"Tong, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Тюпский район, Иссык-Кульская область, Kyrgyzstan",42.74059949999999,78.792953,"Tyup, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Джети-Огузский район, Иссык-Кульская область, Kyrgyzstan",41.7758195,78.11082789999999,"Jety - Oguz, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"nan,Ак-Суйский район, Иссык-Кульская область, Kyrgyzstan",42.197659,79.1999949,"Ak-Su, Kyrgyzstan"
"ул. Бектенова 15,Караколский горкенеш, Иссык-Кульская область, Kyrgyzstan",42.4782102,78.39559860000001,"Karakol, Kyrgyzstan"
"ул. Абдрахманова 119,Караколский горкенеш, Иссык-Кульская область, Kyrgyzstan",42.4800848,78.41215749999999,"119 улица Абдрахманова, Karakol, Kyrgyzstan"
"ул. Рахманова 1,Караколский горкенеш, Иссык-Кульская область, Kyrgyzstan",42.4800156,78.4092829,"улица Рахманова, Karakol, Kyrgyzstan"
"​Мичурина, 2,Караколский горкенеш, Иссык-Кульская область, Kyrgyzstan",42.4782102,78.39559860000001,"Karakol, Kyrgyzstan"
"ул. Жакыпова, дом 78,,Балыкчинский горкенеш, Иссык-Кульская область, Kyrgyzstan",42.1859428,77.5619419,"Issyk-Kul Region, Kyrgyzstan"
